"little_n" "big_n" "statistic" "mean" "median" "sd"
650 906 "shannon" 5.35710144075963 5.35735034779653 0.0214706164759409
650 906 "unique" 278.038 278 5.05193805168651
650 1162 "simpson" 0.99343474556213 0.993439053254438 0.000268449863905398
650 1162 "shannon" 5.33320560655371 5.33374487366693 0.0284825409667706
650 1162 "unique" 280.673 281 6.44652066068421
650 1674 "simpson" 0.993822986982249 0.993827218934911 0.00026483744726757
650 1674 "shannon" 5.35416618581924 5.35441449664642 0.031882283926009
650 1674 "unique" 279.635 280 7.19830470253868
650 2698 "simpson" 0.993805315976331 0.993820118343195 0.000299417870686465
650 2698 "shannon" 5.36351025240172 5.36428897192295 0.0358070031472676
650 2698 "unique" 283.766 284 8.19648866444812
650 4746 "simpson" 0.993707853254438 0.993727810650888 0.000327069805802734
650 4746 "shannon" 5.35051863419897 5.35038389865551 0.0376745924059692
650 4746 "unique" 280.842 281 8.25913126480317
700 701 "simpson" 0.993996216326531 0.993991836734694 1.11505050633336e-05
700 701 "shannon" 5.35706603269613 5.35715879404968 0.00149112469838245
700 701 "unique" 279.813 280 0.390106630529635
700 702 "simpson" 0.993985289795918 0.993983673469388 1.86893097307414e-05
700 702 "shannon" 5.41788124564925 5.41795694469262 0.0022554124083022
700 702 "unique" 306.542 307 0.585302125896171
700 704 "simpson" 0.993697310204082 0.99369387755102 2.68641632279839e-05
700 704 "shannon" 5.3523794801189 5.35246392116932 0.00306025235864498
700 704 "unique" 284.233 284 0.770262490521447
700 708 "simpson" 0.994305391836735 0.99430612244898 2.9045512434165e-05
700 708 "shannon" 5.40898393022557 5.40947817113345 0.00423433225281569
700 708 "unique" 293.392 293 1.11963815118529
700 716 "simpson" 0.99404093877551 0.994040816326531 4.51310017571766e-05
700 716 "shannon" 5.37528580467054 5.37567220963973 0.00582213124848505
700 716 "unique" 284.985 285 1.49900701199895
700 732 "simpson" 0.993676967346939 0.993673469387755 6.63833434629039e-05
700 732 "shannon" 5.32603250097512 5.32596135235814 0.00856100352867154
700 732 "unique" 277.846 278 2.19296445322151
700 764 "simpson" 0.993154910204082 0.993157142857143 0.000117588908701709
700 764 "shannon" 5.31552419940805 5.3154414266143 0.012948336934939
700 764 "unique" 288.096 288 3.17472248596046
700 828 "simpson" 0.993639183673469 0.993640816326531 0.000151690360275911
700 828 "shannon" 5.3575358697828 5.35793044365704 0.0167232116872832
700 828 "unique" 287.717 288 4.02456309530712
700 956 "simpson" 0.993723624489796 0.993726530612245 0.000176885506052683
700 956 "shannon" 5.37382346637268 5.37450439887758 0.0204669190187777
700 956 "unique" 294.466 294.5 5.04720896321109
700 1212 "simpson" 0.993620351020408 0.993620408163265 0.00022086762292161
700 1212 "shannon" 5.34538685816571 5.34634004890563 0.0260834914470282
700 1212 "unique" 285.434 286 6.31835149113799
700 1724 "simpson" 0.993920685714286 0.993930612244898 0.000263563730972732
700 1724 "shannon" 5.38886682392604 5.3893824278558 0.0313139600244875
700 1724 "unique" 293.892 294 7.33390224383459
700 2748 "simpson" 0.993841367346939 0.99385306122449 0.000273200139764202
700 2748 "shannon" 5.37714905749722 5.37721363995496 0.0333740152471582
700 2748 "unique" 292.478 293 7.88934457085998
750 751 "simpson" 0.993673984 0.993671111111111 1.42271756472293e-05
750 751 "shannon" 5.39846579624717 5.39891442683309 0.00155997481916776
750 751 "unique" 308.79 309 0.407512044074851
750 752 "simpson" 0.993951534222222 0.993948444444444 1.82840907983379e-05
750 752 "shannon" 5.41328992430637 5.41348180093995 0.0021188584630485
750 752 "unique" 303.621 304 0.565401343011026
750 754 "simpson" 0.993696401777778 0.993692444444444 2.44950923069796e-05
750 754 "shannon" 5.35549183695867 5.3555594963975 0.00296235355234551
750 754 "unique" 291.265 291 0.76115330542168
750 758 "simpson" 0.994391882666667 0.994389333333333 2.95260729667283e-05
750 758 "shannon" 5.45712952176991 5.4571813943432 0.00381401202605596
750 758 "unique" 310.469 311 1.07526517436175
750 766 "simpson" 0.993810908444444 0.993809777777778 4.74587477757707e-05
750 766 "shannon" 5.36454353159167 5.36459917163007 0.00595264153069291
750 766 "unique" 292.031 292 1.55578258746505
750 782 "simpson" 0.994246752 0.994243555555556 6.05182822736528e-05
750 782 "shannon" 5.43975833469997 5.43965378513912 0.00785063483811763
750 782 "unique" 310.595 311 2.22169100257234
750 814 "simpson" 0.993627768888889 0.993632 9.9593802335965e-05
750 814 "shannon" 5.3543632615653 5.35510498610059 0.0116681109806182
750 814 "unique" 291.701 292 2.95708358747997
750 878 "simpson" 0.994055608888889 0.994055111111111 0.000128850884827738
750 878 "shannon" 5.41989943347543 5.41960754187238 0.0161313477064212
750 878 "unique" 308.165 308 4.20421817350746
750 1006 "simpson" 0.994027128888889 0.994026666666667 0.000169911319236106
750 1006 "shannon" 5.42314180754881 5.42308277313697 0.0201631314530612
750 1006 "unique" 309.072 309 5.21728243782489
750 1262 "simpson" 0.993834133333333 0.993827555555556 0.000211332432442207
750 1262 "shannon" 5.38387630845364 5.38382771802149 0.0264191548227519
750 1262 "unique" 299.675 300 6.67052253357043
750 1774 "simpson" 0.993891406222222 0.993895111111111 0.000241708894804585
750 1774 "shannon" 5.38915021155632 5.38897914914395 0.0292570908997743
750 1774 "unique" 298.957 299 7.25298261108882
750 2798 "simpson" 0.993901966222222 0.993930666666667 0.000288223913439538
750 2798 "shannon" 5.40525776198923 5.40615733719351 0.0331186642178013
750 2798 "unique" 304.501 304 8.05660647592445
800 801 "simpson" 0.9941050625 0.994103125 1.07916731886415e-05
800 801 "shannon" 5.42851150447334 5.42888899932748 0.00134992392822323
800 801 "unique" 310.834 311 0.37226681638656
800 802 "simpson" 0.994303234375 0.9943 1.46987652605555e-05
800 802 "shannon" 5.44382794616486 5.44418044996194 0.00197742206139853
800 802 "unique" 311.608 312 0.562718981955158
800 804 "simpson" 0.994291815625 0.9942890625 2.01477468513838e-05
800 804 "shannon" 5.44325458282148 5.44335423953086 0.00272353706951936
800 804 "unique" 315.218 315 0.793161462191082
800 808 "simpson" 0.994017425 0.9940125 3.74308860097856e-05
800 808 "shannon" 5.43935899144161 5.43962049590199 0.00408120023521446
800 808 "unique" 317.418 318 1.12005827104241
800 816 "simpson" 0.99421229375 0.994209375 3.88698193338049e-05
800 816 "shannon" 5.40790485184964 5.40817076240806 0.00543370825562831
800 816 "unique" 302.2 302 1.53047128112302
800 832 "simpson" 0.99375759375 0.99375625 6.5926403106523e-05
800 832 "shannon" 5.39929803085995 5.39954372390659 0.00807710831610639
800 832 "unique" 312.724 313 2.23580473718587
800 864 "simpson" 0.99411340625 0.9941140625 8.15711953731347e-05
800 864 "shannon" 5.42474843736051 5.42500576249922 0.0107562787692018
800 864 "unique" 313.978 314 2.96788212776793
800 928 "simpson" 0.993649315625 0.99365 0.000143116348859224
800 928 "shannon" 5.38621792516281 5.38639892508963 0.0145166254516497
800 928 "unique" 305.65 306 3.71716522599109
800 1056 "simpson" 0.9937299125 0.99373125 0.000169258562907072
800 1056 "shannon" 5.39134715194038 5.39097407335693 0.0198796587018176
800 1056 "unique" 307.424 307 5.10531960686973
800 1312 "simpson" 0.9939667125 0.993965625 0.000211990075928785
800 1312 "shannon" 5.42095399617103 5.42131464044994 0.0234519550917513
800 1312 "unique" 310.565 311 6.23736159603399
800 1824 "simpson" 0.994224196875 0.99423125 0.000236489335963345
800 1824 "shannon" 5.45802427935663 5.45830649387172 0.0289622993550968
800 1824 "unique" 321.009 321 7.6380140257961
800 2848 "simpson" 0.99419278125 0.9942 0.000240743573559914
800 2848 "shannon" 5.44475185014635 5.44521315423295 0.0309147744795549
800 2848 "unique" 317.05 317 8.14615614015959
850 851 "simpson" 0.994471446366782 0.994469204152249 1.0659678452168e-05
850 851 "shannon" 5.48788246451693 5.48825740101246 0.00137096706073061
850 851 "unique" 330.787 331 0.409632516774244
850 852 "simpson" 0.993942098269896 0.993940484429066 1.48379493877738e-05
850 852 "shannon" 5.39382910366854 5.39405069724074 0.00180572093567595
850 852 "unique" 304.691 305 0.503758645357843
850 854 "simpson" 0.993957683044983 0.993954325259516 2.00664700066517e-05
850 854 "shannon" 5.42048938155907 5.4205787361166 0.00263494653038764
850 854 "unique" 319.3 319 0.760643529242569
850 858 "simpson" 0.994345857439446 0.994344636678201 2.82389014027299e-05
850 858 "shannon" 5.47652927972745 5.47661171181815 0.00372214080284067
850 858 "unique" 330.506 331 1.0895646612988
850 866 "simpson" 0.99362265467128 0.99361937716263 5.00953667130784e-05
850 866 "shannon" 5.40085924881525 5.40115722164865 0.00545943975724534
850 866 "unique" 316.29 316 1.49537157126118
850 882 "simpson" 0.994196550865052 0.994195155709343 6.01458268554432e-05
850 882 "shannon" 5.4548715270719 5.45501847848285 0.00761262146104151
850 882 "unique" 326.132 326 2.13333708708377
850 914 "simpson" 0.993974029065744 0.993970934256055 8.0050766155453e-05
850 914 "shannon" 5.41493611113292 5.41484922178272 0.0105891254571511
850 914 "unique" 318.856 319 2.97457763591946
850 978 "simpson" 0.994155147404844 0.994159169550173 0.000102053876933766
850 978 "shannon" 5.4257841277188 5.42584002791292 0.0134694074471795
850 978 "unique" 312.273 312 3.78824785643996
850 1106 "simpson" 0.994256442906574 0.994258823529412 0.000138084513074525
850 1106 "shannon" 5.46445519361437 5.46528502178956 0.0187255721344025
850 1106 "unique" 329.399 329 5.2924293862846
850 1362 "simpson" 0.993922485813149 0.993918339100346 0.000181110184560165
850 1362 "shannon" 5.4139349246643 5.41336044171939 0.0226042895196974
850 1362 "unique" 318.8 319 6.17301434520495
850 1874 "simpson" 0.994051321799308 0.994062283737024 0.000217067494651475
850 1874 "shannon" 5.42301411999238 5.42293142553147 0.0265635423130763
850 1874 "unique" 315.104 315 7.27475814760231
850 2898 "simpson" 0.994137278892734 0.994149480968858 0.000242439488442609
850 2898 "shannon" 5.43824294079131 5.43879703756261 0.0300276049820803
850 2898 "unique" 318.879 319 8.18616957876957
900 901 "simpson" 0.994197819753086 0.994195061728395 9.3539724320716e-06
900 901 "shannon" 5.43582447206037 5.43604747544802 0.00125358054058838
900 901 "unique" 320.823 321 0.381859682104328
900 902 "simpson" 0.994446795061728 0.994444444444444 1.20830443700107e-05
900 902 "shannon" 5.463349648151 5.46363881230749 0.00164213604454131
900 902 "unique" 320.702 321 0.495420469340382
900 904 "simpson" 0.994743113580247 0.994740740740741 1.64630330808891e-05
900 904 "shannon" 5.52765870749614 5.52781601212798 0.00251113077357184
900 904 "unique" 346.25 346 0.796325394630947
900 908 "simpson" 0.994320022222222 0.994318518518518 2.66197975575496e-05
900 908 "shannon" 5.4754114104649 5.47551223013684 0.00342896006299404
900 908 "unique" 332.722 333 1.02164561358611
900 916 "simpson" 0.993899530864197 0.993896296296296 4.01447041362355e-05
900 916 "shannon" 5.4208262922663 5.4208250887516 0.00493650216759997
900 916 "unique" 325.321 325 1.42828533528809
900 932 "simpson" 0.994130869135802 0.994128395061728 5.89844795339445e-05
900 932 "shannon" 5.48908156755073 5.48887913817088 0.00718696742031816
900 932 "unique" 348.678 349 2.14590794791411
900 964 "simpson" 0.994551997530864 0.994553086419753 6.94422434541546e-05
900 964 "shannon" 5.5058196433618 5.50594104704826 0.00957346377177811
900 964 "unique" 338.56 339 2.89564928552903
900 1028 "simpson" 0.993952861728395 0.993950617283951 0.000113272671957144
900 1028 "shannon" 5.43775682448534 5.43816941179792 0.0134465495714255
900 1028 "unique" 328.134 328 3.95267854342691
900 1156 "simpson" 0.994268491358025 0.994271604938272 0.000130944240983363
900 1156 "shannon" 5.45912889799942 5.45874046123258 0.0166380925788236
900 1156 "unique" 326.713 327 4.85677045156751
900 1412 "simpson" 0.994105209876543 0.994103703703704 0.000182537035683112
900 1412 "shannon" 5.45495545890727 5.45459215601269 0.0222571856635936
900 1412 "unique" 331.786 332 6.29267842828485
900 1924 "simpson" 0.994236508641975 0.994251851851852 0.00020950919098249
900 1924 "shannon" 5.46884683885327 5.46856767641526 0.0255863692188332
900 1924 "unique" 331.566 332 7.24321117378944
900 2948 "simpson" 0.994092555555556 0.994098765432099 0.000249574189365065
900 2948 "shannon" 5.45818839543598 5.45856817293026 0.029918318491618
900 2948 "unique" 333.468 334 8.1200314599705
950 951 "simpson" 0.994245868144044 0.994242659279778 8.92982227725257e-06
950 951 "shannon" 5.4581518419471 5.45831585891767 0.0012296213199302
950 951 "unique" 334.819 335 0.385210834981815
950 952 "simpson" 0.994014940720222 0.994009972299169 1.48069198081462e-05
950 952 "shannon" 5.47536189110093 5.475457659156 0.00176966834586873
950 952 "unique" 346.648 347 0.531392866322439
950 954 "simpson" 0.993994313573407 0.993990027700831 2.08765213530733e-05
950 954 "shannon" 5.4610629036877 5.46117141959879 0.00260049848617549
950 954 "unique" 343.263 343 0.796533405115859
950 958 "simpson" 0.994163235457064 0.994162880886427 2.54850201266393e-05
950 958 "shannon" 5.46473822875498 5.4648179991723 0.00342338399102153
950 958 "unique" 340.662 341 1.04443613823289
950 966 "simpson" 0.994205974515235 0.994204986149585 3.97427109434125e-05
950 966 "shannon" 5.47467130761105 5.47472082710051 0.00442103890355318
950 966 "unique" 334.736 335 1.3099694729344
950 982 "simpson" 0.994370227146814 0.994368975069252 4.83384791631583e-05
950 982 "shannon" 5.47721718890511 5.47758708166752 0.00629049450714407
950 982 "unique" 333.35 334 1.93733147738152
950 1014 "simpson" 0.99408007534626 0.994078670360111 7.83306444087845e-05
950 1014 "shannon" 5.4670473142083 5.46675346759975 0.00904775993868966
950 1014 "unique" 338.116 338 2.72910094939558
950 1078 "simpson" 0.99416475567867 0.994165096952909 0.000103882562865208
950 1078 "shannon" 5.45410346484816 5.45444478821887 0.0126688733987224
950 1078 "unique" 331.843 332 3.68726822281035
950 1206 "simpson" 0.994037236565097 0.994037673130194 0.00013500830543854
950 1206 "shannon" 5.45013904719932 5.45060091273994 0.0172792045113108
950 1206 "unique" 335.013 335 5.03529395221224
950 1462 "simpson" 0.993691807202216 0.99369972299169 0.000184482350275141
950 1462 "shannon" 5.38484079260123 5.38504333162176 0.0212899971755543
950 1462 "unique" 314.653 314.5 5.97061464501262
950 1974 "simpson" 0.994065894736842 0.994079778393352 0.000229231525369205
950 1974 "shannon" 5.46753378036951 5.46723416521532 0.0275653560347093
950 1974 "unique" 341.889 342 7.7491114153642
950 2998 "simpson" 0.994170772299169 0.994176177285319 0.000230709706930633
950 2998 "shannon" 5.46724309900817 5.46680411770171 0.0291670384504922
950 2998 "unique" 339.477 339 8.22429997690443
1000 1001 "simpson" 0.99388586 0.993884 9.49518607286831e-06
1000 1001 "shannon" 5.43632512555493 5.4366664808691 0.00118552521550127
1000 1001 "unique" 336.835 337 0.371366278642679
1000 1002 "simpson" 0.994401806 0.9944 1.16298588821125e-05
1000 1002 "shannon" 5.50585714669641 5.50603323318559 0.00156006995925895
1000 1002 "unique" 351.697 352 0.503432661280981
1000 1004 "simpson" 0.99472109 0.99472 1.41574126284481e-05
1000 1004 "shannon" 5.52297846617121 5.52311816773384 0.00213837138565431
1000 1004 "unique" 352.374 353 0.720168482122511
1000 1008 "simpson" 0.994097814 0.994096 2.75405135007304e-05
1000 1008 "shannon" 5.4761445454226 5.47614833929698 0.0031252130902063
1000 1008 "unique" 343.773 344 1.0012359729222
1000 1016 "simpson" 0.994358884 0.994358 3.43235874094285e-05
1000 1016 "shannon" 5.48982451817996 5.49005267242402 0.0045341171946657
1000 1016 "unique" 343.736 344 1.44927720067778
1000 1032 "simpson" 0.99454726 0.994548 4.61663051123616e-05
1000 1032 "shannon" 5.51789350137749 5.51800363532589 0.00631068701493883
1000 1032 "unique" 352.854 353 2.05204651382343
1000 1064 "simpson" 0.994270076 0.99427 6.27741253608107e-05
1000 1064 "shannon" 5.47280398031067 5.47297949867679 0.008386016532918
1000 1064 "unique" 342.506 343 2.65084722135979
1000 1128 "simpson" 0.99426776 0.994266 9.9838981476285e-05
1000 1128 "shannon" 5.50256122190317 5.50256999203909 0.0118033019113421
1000 1128 "unique" 351.353 352 3.71890053930208
1000 1256 "simpson" 0.994133566 0.994132 0.000131298526065401
1000 1256 "shannon" 5.4665878670429 5.46627412050899 0.0157871374594837
1000 1256 "unique" 339.42 339 4.88830190306364
1000 1512 "simpson" 0.994360856 0.994365 0.000163638347500739
1000 1512 "shannon" 5.5063621476882 5.50688757179858 0.020721810902695
1000 1512 "unique" 352.837 353 6.31714629697123
1000 2024 "simpson" 0.994256058 0.994272 0.000197340842311075
1000 2024 "shannon" 5.4840849944909 5.4844459410586 0.0236010376044473
1000 2024 "unique" 344.876 345 7.06360520686983
1000 3048 "simpson" 0.994144858 0.99415 0.000226469946068947
1000 3048 "shannon" 5.46579500780932 5.46564362733276 0.0280202469734168
1000 3048 "unique" 340.61 341 8.03482784249036
