"little_n" "big_n" "statistic" "mean" "median" "sd"
10 520 "simpson" 0.89344 0.9 0.0123092614692319
10 520 "shannon" 2.25842755228236 2.30258509299405 0.0786895052045159
10 520 "unique" 9.687 10 0.545278211859166
10 530 "simpson" 0.8936 0.9 0.0115919961341597
10 530 "shannon" 2.25900041503383 2.30258509299405 0.0769471616611806
10 530 "unique" 9.689 10 0.542746325251101
10 540 "simpson" 0.89432 0.9 0.0106136822192041
10 540 "shannon" 2.26390477011212 2.30258509299405 0.0703636403042319
10 540 "unique" 9.724 10 0.496054503124478
10 550 "simpson" 0.89408 0.9 0.011674326100032
10 550 "shannon" 2.26234586650753 2.30258509299405 0.0761164110526702
10 550 "unique" 9.713 10 0.533775154831993
10 560 "simpson" 0.89324 0.9 0.0131177160540422
10 560 "shannon" 2.25731851679347 2.30258509299405 0.0827510526328277
10 560 "unique" 9.68 10 0.570899225718447
10 570 "simpson" 0.89384 0.9 0.0121902831387546
10 570 "shannon" 2.26102753176113 2.30258509299405 0.0781746152495045
10 570 "unique" 9.705 10 0.542465915306456
10 580 "simpson" 0.89446 0.9 0.0102476052526145
10 580 "shannon" 2.2646162622997 2.30258509299405 0.0689665045547368
10 580 "unique" 9.728 10 0.490159419226291
10 590 "simpson" 0.89422 0.9 0.0115553072276389
10 590 "shannon" 2.26347053679677 2.30258509299405 0.0755659801287372
10 590 "unique" 9.722 10 0.528199768075484
10 600 "simpson" 0.89532 0.9 0.00932655266347558
10 600 "shannon" 2.27040471880905 2.30258509299405 0.0632672270227352
10 600 "unique" 9.769 10 0.451489582208539
10 610 "simpson" 0.8941 0.9 0.0108123497403157
10 610 "shannon" 2.26203462782795 2.30258509299405 0.0733986656266943
10 610 "unique" 9.709 10 0.524016787511229
10 620 "simpson" 0.89338 0.9 0.0125192784269835
10 620 "shannon" 2.25783905473056 2.30258509299405 0.0806475919783673
10 620 "unique" 9.682 10 0.5614189088294
10 630 "simpson" 0.89392 0.9 0.0117290737558928
10 630 "shannon" 2.26149574488384 2.30258509299405 0.075400213956761
10 630 "unique" 9.708 10 0.524414922567053
10 640 "simpson" 0.89438 0.9 0.0111776804633402
10 640 "shannon" 2.26425269880574 2.30258509299405 0.0735432401813068
10 640 "unique" 9.726 10 0.51883831122344
10 650 "simpson" 0.89454 0.9 0.0108215297211395
10 650 "shannon" 2.26534338928762 2.30258509299405 0.0722562313061143
10 650 "unique" 9.734 10 0.511376090079994
10 660 "simpson" 0.89462 0.9 0.0108983656744657
10 660 "shannon" 2.26607051627554 2.30258509299405 0.0720022040152061
10 660 "unique" 9.74 10 0.506612925868118
10 670 "simpson" 0.89382 0.9 0.0113814382719029
10 670 "shannon" 2.26037107459461 2.30258509299405 0.0749021872452385
10 670 "unique" 9.698 10 0.528275567365251
10 680 "simpson" 0.8943 0.9 0.0108456271200713
10 680 "shannon" 2.26359353143254 2.30258509299405 0.072840462639535
10 680 "unique" 9.721 10 0.517132890489892
10 690 "simpson" 0.89396 0.9 0.0121187980123965
10 690 "shannon" 2.26194561299954 2.30258509299405 0.0774109895347026
10 690 "unique" 9.712 10 0.536044161747278
10 700 "simpson" 0.89336 0.9 0.0117323504911867
10 700 "shannon" 2.25742316642222 2.30258509299405 0.0774609132698931
10 700 "unique" 9.678 10 0.54462153153599
10 710 "simpson" 0.89386 0.9 0.0111904256230772
